FECHA,VENTANILLA,EHIDRO,ETERMO,ESOLAR,EEOLICO,ETOTAL,EPASADA,EREGULACION,EGNCAMISEA ,EGNMALACAS,EGNAGUAYTIA,EGNLAISLA,ECARBÓN ,EDIESEL,ER500,ER6,EBAGAZO,EBIOGAS,ESOLAR,EEOLICO,EVENTANILLATG3,EVENTANILLATG4,VENTANILLATV,DEMNORTE,DEMCENTRO ,DEMSUR,PRESIONVENTA,TEMPVENTA,DISPGNVENTA
43527.16667,178.71803,3993.34106,1330.97491,0,38.60335,5362.91932,1024.14278,2969.19828,1294.75628,0,0,0,0,0,21.6,0,5.11863,9.5,0,38.60335,120.77627,0,57.94176,736.62017,3174.03979,1452.25936,4456.226,22.31,1450
43527.1875,179.50401,4008.91174,1327.23698,0,46.5754,5382.72412,1027.69331,2981.21843,1291.21996,0,0,0,0,0,21.4,0,5.11702,9.5,0,46.5754,120.98815,0,58.51586,726.56905,3200.34587,1455.8092,4456.226,22.31,1450
43527.20833,178.24976,3979.55178,1303.13733,0,48.13433,5330.82344,1004.52641,2975.02537,1267.52733,0,0,0,0,0,21.2,0,5.31,9.1,0,48.13433,120.85556,0,57.3942,717.21536,3177.38922,1436.21886,4447.982,22.06,1450
43527.22917,178.37738,3836.66607,1318.53291,4.72823,79.97926,5239.90647,1001.85273,2834.81334,1276.35582,0,0,0,0,4.08709,23.2,0,5.39,9.5,4.72823,79.97926,121.53075,0,56.84663,724.16714,3129.22376,1386.51557,4447.982,22.06,1450
43527.25,178.66912,3545.6575,1279.43906,45.75376,118.32804,4989.17836,957.0293,2588.6282,1219.17487,0,0,0,0,21.36919,24,0,5.395,9.5,45.75376,118.32804,121.0316,0,57.63752,709.22215,2883.29671,1396.6595,4447.276,21.98,1450
43527.27083,178.92584,3439.93981,1293.8969,113.81151,109.1234,4956.77162,952.61555,2487.32426,1232.66166,0,0,0,0,22.22524,24,0,5.51,9.5,113.81151,109.1234,121.25501,0,57.67083,680.61772,2921.03336,1355.12054,4447.276,21.98,1450
43527.29167,178.90362,3390.16219,1299.86789,170.23731,130.41655,4990.68394,896.93044,2493.23175,1236.88594,0,0,0,0,23.44695,24.2,0,5.835,9.5,170.23731,130.41655,120.83739,0,58.06623,643.52797,2980.47778,1366.67819,4433.614,22.3,1450
43527.3125,179.72192,3381.95821,1309.79704,192.96485,127.92595,5012.64605,895.46714,2486.49107,1252.3395,0,0,0,0,18.53254,23.9,0,5.525,9.5,192.96485,127.92595,121.09512,0,58.6268,686.1774,2967.22316,1359.24549,4433.614,22.3,1450
43527.33333,178.24351,3567.99756,1299.59067,202.70583,104.09553,5174.38959,928.52096,2639.4766,1260.41067,0,0,0,0,0,23.9,0,5.78,9.5,202.70583,104.09553,121.48637,0,56.75714,702.22473,3070.17118,1401.99368,4417.361,23.39,1450
43527.35417,180.63924,3617.80647,1332.91205,209.75283,100.64564,5261.11699,930.15069,2687.65578,1293.53705,0,0,0,0,0,24.2,0,5.825,9.35,209.75283,100.64564,121.70742,0,58.93182,727.30608,3110.02233,1423.78858,4417.361,23.39,1450
43527.375,178.61819,3779.94365,1306.92173,215.59481,102.24049,5404.70068,942.91191,2837.03174,1268.87173,0,0,0,0,0,23.8,0,6,8.25,215.59481,102.24049,121.10981,0,57.50838,716.7441,3259.24569,1428.71089,4420.423,23.9,1450
43527.39583,179.92934,3868.41685,1275.8214,220.27345,106.44145,5470.95315,950.05379,2918.36306,1238.0814,0,0,0,0,0,23.5,0,6.04,8.2,220.27345,106.44145,121.85803,0,58.07131,690.12231,3358.6538,1422.17704,4420.423,23.9,1450
43527.41667,180.37743,3831.97291,1289.55795,224.49886,99.67715,5445.70687,942.72247,2889.25044,1251.79295,0,0,0,0,0,23.6,0,5.965,8.2,224.49886,99.67715,121.088,0,59.28943,682.97399,3360.69732,1402.03556,4401.579,25.06,1450
43527.4375,210.09107,3894.63036,1400.26099,224.92251,114.37734,5634.1912,947.92215,2946.70821,1362.99099,0,0,0,0,0,23.8,0,5.32,8.15,224.92251,114.37734,121.09586,30.30517,58.69004,725.14096,3494.27629,1414.77395,4401.579,25.06,1450
43527.45833,209.61561,3900.18199,1375.71584,217.37769,142.47992,5635.75544,942.13933,2958.04266,1338.10584,0,0,0,0,0,23.7,0,5.76,8.15,217.37769,142.47992,121.02899,30.51273,58.07389,707.66533,3532.02141,1396.0687,4350.583,25.29,1450
43527.47917,208.72719,3930.50471,1393.51384,217.38852,153.14874,5694.55581,944.21524,2986.28947,1355.80384,0,0,0,0,0,23.6,0,6.11,8,217.38852,153.14874,121.35404,30.53153,56.84162,739.86946,3561.15109,1393.53526,4350.583,25.29,1450
43527.5,207.24129,3900.4219,1392.08765,221.24394,182.73874,5696.49223,942.34005,2958.08185,1354.35765,0,0,0,0,0,23.6,0,6.18,7.95,221.24394,182.73874,120.67155,29.4744,57.09534,716.82273,3549.17437,1430.49513,4278.387,25.5,1450
43527.52083,207.14874,3927.71961,1348.71248,227.36505,175.42711,5679.22425,950.14241,2977.5772,1312.71748,0,0,0,0,0,23.4,0,5.845,6.75,227.36505,175.42711,120.52181,29.38637,57.24056,716.44264,3537.05629,1425.72532,4278.387,25.5,1450
43527.54167,221.41716,3880.26506,1330.78506,228.27547,195.29597,5634.62156,947.71288,2932.55218,1294.31006,0,0,0,0,0,23.8,0,5.925,6.75,228.27547,195.29597,89.88908,84.98208,46.546,741.549,3481.11688,1411.95568,4268.14,23.98,1450
43527.5625,220.04473,3918.01744,1351.80721,240.51983,222.59089,5732.93537,953.13799,2964.87945,1315.35221,0,0,0,0,0,23.9,0,5.805,6.75,240.51983,222.59089,90.05746,84.71512,45.27215,727.98822,3529.14751,1475.79964,4268.14,23.98,1450
43527.58333,230.3764,3864.74433,1394.34179,233.73979,232.90858,5725.73449,922.75605,2941.98828,1362.22679,0,0,0,0,0,19.3,0,6.065,6.75,233.73979,232.90858,89.89367,84.57239,55.91034,738.27043,3512.83075,1474.63331,4272.969,27.65,1450
43527.60417,295.72575,3806.94255,1395.26869,224.04294,244.13486,5670.38904,921.16054,2885.78201,1363.70869,0,0,0,0,0,19,0,5.81,6.75,224.04294,244.13486,90.9997,91.27568,113.45037,692.67437,3512.0812,1465.63347,4272.969,27.65,1450
43527.625,294.3663,3796.3982,1431.69616,215.95252,243.40354,5687.45042,931.2054,2865.1928,1400.17616,0,0,0,0,0,18.9,0,5.87,6.75,215.95252,243.40354,90.26366,90.29831,113.80433,724.1406,3518.87102,1444.4388,4296.053,28.16,1450
43527.64583,294.03684,3779.6075,1445.91949,191.31161,244.16895,5661.00755,951.90103,2827.70647,1409.39449,0,0,0,0,0,23.9,0,5.875,6.75,191.31161,244.16895,90.47709,90.20983,113.34992,710.92471,3472.69726,1477.38558,4296.053,28.16,1450
43527.66667,294.31659,3734.06995,1476.4376,126.7633,245.67705,5582.9479,925.67529,2808.39466,1439.8426,0,0,0,0,0,24.3,0,5.545,6.75,126.7633,245.67705,90.8867,90.2883,113.14159,691.11458,3408.84373,1482.98959,4300.528,28.08,1450
43527.6875,290.85641,3871.5766,1440.03257,88.50974,251.65612,5651.77503,905.72569,2965.85091,1402.8037,1.60887,0,0,0,0,24.3,0,5.57,5.75,88.50974,251.65612,90.82128,88.94799,111.08714,719.75501,3413.39386,1518.62616,4300.528,28.08,1450
43527.70833,294.40749,3892.92339,1542.27656,46.02155,245.22283,5726.44433,907.15971,2985.76368,1458.41861,46.47795,0,0,0,0,24.2,0,5.63,7.55,46.02155,245.22283,90.13525,90.70708,113.56516,750.7352,3453.87849,1521.83064,4317.606,27.12,1450
43527.72917,296.09581,3901.54017,1576.57059,5.22511,256.44551,5739.78138,929.19222,2972.34795,1490.8962,46.66439,0,0,0,0,24.6,0,6.06,8.35,5.22511,256.44551,90.92437,91.06227,114.10917,723.57008,3466.24889,1549.96241,4317.606,27.12,1450
43527.75,338.68685,4052.96212,1690.9277,0.07,246.46163,5990.42145,1034.29542,3018.6667,1604.81486,47.13784,0,0,0,0,24.5,0,6.225,8.25,0.07,246.46163,108.71213,109.0577,120.91702,789.7169,3623.59883,1577.10572,4297.466,25.89,1450
43527.77083,417.78327,4257.01069,1900.35672,0,244.23175,6401.59916,1054.99237,3202.01832,1813.88949,47.09223,0,0,0,1.2,23.9,0,6.025,8.25,0,244.23175,136.284,136.79077,144.7085,890.92158,3919.45998,1591.2176,4297.466,25.89,1450
43527.79167,429.46129,4083.76116,2124.10372,0,235.46068,6443.32556,1011.71783,3072.04333,2027.17852,47.41306,10.21714,0,0,1.2,23.8,0,6.045,8.25,0,235.46068,136.67741,137.50547,155.27841,898.24963,3935.5974,1609.47853,4152.603,25.29,1450
43527.8125,440.57403,3895.56858,2331.89196,0,223.79126,6451.2518,1035.42558,2860.143,2180.26015,47.63369,64.68312,0,0,1.2,23.7,0,6.165,8.25,0,223.79126,137.27719,137.86545,165.43139,908.5217,3931.68784,1611.04226,4152.603,25.29,1450
43527.83333,443.96984,3872.25193,2380.4956,0,220.25049,6472.99802,1044.85212,2827.39981,2213.97419,47.72119,79.0866,0,0,1.2,24.1,0,6.16362,8.25,0,220.25049,137.81503,138.56575,167.58906,897.36006,3944.10035,1631.53761,4099.604,24.75,1450
43527.85417,428.62962,3952.79388,2330.59146,0,191.79668,6475.18202,1064.21749,2888.57639,2163.83198,47.68059,79.7493,0,0,1.2,23.8,0,6.07959,8.25,0,191.79668,137.76663,138.77302,152.08997,933.66502,3914.17599,1627.34101,4099.604,24.75,1450
43527.875,422.63694,3916.6294,2274.82831,0,166.12307,6357.58078,1060.0777,2856.5517,2107.53949,47.79453,80.30265,0,0,1.2,23.7,0,6.04164,8.25,0,166.12307,138.49325,139.37917,144.76452,878.96845,3866.5611,1612.05123,4108.202,23.83,1450
43527.89583,423.7221,4020.3695,2122.79333,0,133.97426,6277.13709,1065.93104,2954.43846,2011.58261,0,72.05192,0,0,1.2,23.9,0,5.8088,8.25,0,133.97426,138.96875,139.48988,145.26347,882.82083,3796.51001,1597.80625,4108.202,23.83,1450
43527.91667,321.72317,3983.58791,2005.04029,0,124.7852,6113.4134,1057.49891,2926.089,1905.16025,0,60.68549,0,0,1.2,23.7,0,6.04455,8.25,0,124.7852,100.6461,100.90683,120.17024,849.60467,3724.60476,1539.20397,4129.99,23.18,1450
43527.9375,295.352,3810.27096,1864.26451,0,146.22392,5820.75939,1060.63332,2749.63764,1765.18702,0,60.21623,0,0,1.2,23.6,0,5.81126,8.25,0,146.22392,90.99628,90.80238,113.55334,798.52514,3492.84651,1529.38774,4129.99,23.18,1450
43527.95833,295.92156,3747.7608,1828.64603,0,155.88309,5732.28992,1048.35136,2699.40944,1728.85503,0,60.48582,0,0,1.2,23.7,0,6.15518,8.25,0,155.88309,90.95463,91.26955,113.69738,771.76707,3447.52366,1512.99919,4285.924,22.87,1450
43527.97917,294.93175,3633.79817,1775.1786,0,152.85079,5561.82756,1053.3623,2580.43587,1675.05443,0,60.64677,0,0,1.2,23.7,0,6.3274,8.25,0,152.85079,90.83345,91.01398,113.08432,718.25708,3328.79078,1514.7797,4285.924,22.87,1450
43528,298.09974,3641.00835,1586.21644,0,201.0681,5428.29289,1031.82773,2609.18062,1485.77117,0,60.87527,0,0,1.2,24,0,6.12,8.25,0,201.0681,91.46291,91.93244,114.70439,706.29578,3186.93013,1504.16245,4273.44,22.95,3207.376
43528.02083,297.91988,3543.10163,1553.02069,0,212.91926,5309.04158,1037.00124,2506.10039,1453.07703,0,60.65866,0,0,1.2,23.6,0,6.235,8.25,0,212.91926,91.95795,92.01892,113.94301,695.96504,3101.69329,1480.49685,4273.44,22.95,3207.376
43528.04167,295.30495,3528.8078,1551.92276,0,177.28556,5258.01612,1045.31632,2483.49148,1452.01628,0,60.62648,0,0,1.2,23.6,0,6.23,8.25,0,177.28556,91.04093,90.90752,113.3565,668.75635,3115.05945,1451.81485,4332.799,22.56,3207.376
43528.0625,295.74714,3517.14631,1564.23651,0,159.5819,5240.96472,1010.33366,2506.81265,1464.19195,0,60.58956,0,0,1.2,23.7,0,6.305,8.25,0,159.5819,91.08554,91.01426,113.64734,687.97977,3095.61668,1444.856,4332.799,22.56,3207.376
43528.08333,294.66893,3399.42837,1551.01385,0,154.07757,5104.51979,998.93883,2400.48954,1451.57043,0,60.50614,0,0,1.2,23.5,0,5.98728,8.25,0,154.07757,90.56532,90.88141,113.2222,657.08297,2970.43412,1449.71814,4362.242,22.1,3207.376
43528.10417,294.84767,3393.60082,1544.50733,0,124.20964,5062.31779,1005.23249,2388.36833,1444.47657,0,60.63009,0,0,1.2,23.7,0,6.25067,8.25,0,124.20964,90.41035,90.70791,113.72941,648.61228,2932.18001,1460.04205,4362.242,22.1,3207.376
43528.125,295.46537,3419.32691,1552.28809,0,136.23157,5107.84657,1004.48618,2414.84073,1452.13156,0,60.67353,0,0,1.2,23.9,0,6.133,8.25,0,136.23157,91.08798,90.89914,113.47825,639.97372,2989.79698,1450.45768,4385.208,21.5,3207.376
43528.14583,294.78358,3515.86172,1458.81399,0,161.7073,5136.38301,1012.64792,2503.2138,1358.40009,0,60.79819,0,0,1.2,23.9,0,6.26571,8.25,0,161.7073,90.68713,90.85354,113.24291,652.99763,2988.01,1472.40224,4385.208,21.5,3207.376
43528.16667,294.30015,3420.97893,1424.78645,0,217.09957,5062.86495,1027.02744,2393.95149,1324.9706,0,60.4482,0,0,1.2,23.6,0,6.31765,8.25,0,217.09957,90.4132,90.95057,112.93638,640.15579,2922.26399,1474.05239,4381.557,21.5,3207.376
43528.1875,294.10538,3464.17733,1429.06166,0,217.16519,5110.40418,1027.44802,2436.72931,1331.66123,0,60.59133,0,0,1.2,23.7,0,5.0591,6.85,0,217.16519,90.57246,90.70658,112.82634,648.08214,2974.41213,1467.25101,4381.557,21.5,3207.376
43528.20833,294.89654,3677.18178,1473.53295,0,173.99241,5324.70714,1056.55809,2620.62369,1376.25707,0,60.84588,0,0,1.2,23.9,0,4.48,6.85,0,173.99241,90.59327,90.63943,113.66384,702.67855,3123.32808,1486.80417,4384.384,21.38,3207.376
43528.22917,294.39566,3778.25882,1461.12245,4.8774,144.56924,5388.82791,1061.92267,2716.33615,1364.12271,0,60.76474,0,0,1.2,23.8,0,4.385,6.85,4.8774,144.56924,90.30451,90.66137,113.42978,720.41093,3202.39317,1455.42923,4384.384,21.38,3207.376
43528.25,301.26338,3795.73052,1457.39267,36.58316,147.61773,5437.32408,1044.76585,2750.96467,1364.12586,0,60.59681,0,0,0,21.6,0,4.22,6.85,36.58316,147.61773,92.49314,92.7006,116.06964,703.09497,3250.87152,1471.57146,4298.409,21.43,3207.376
43528.27083,295.10914,3861.18728,1467.02361,99.64152,142.81555,5570.66796,1052.84645,2808.34083,1375.18169,0,60.76692,0,0,0,19.8,0,4.425,6.85,99.64152,142.81555,90.62095,90.87005,113.61814,723.93939,3359.5528,1471.2326,4298.409,21.43,3207.376
43528.29167,301.24229,3934.67125,1469.70751,161.73039,155.19636,5721.30551,1058.22676,2876.44449,1373.09362,0,60.41889,0,0,1.2,23.6,0,4.545,6.85,161.73039,155.19636,92.47592,92.96308,115.80329,728.10724,3506.78535,1472.35277,4205.72,21.68,3207.376
43528.3125,294.78007,3908.78944,1620.13737,191.42622,149.86506,5870.21809,1042.20659,2866.58285,1503.65862,0,60.52875,0,0,20.5,24.1,0,4.5,6.85,191.42622,149.86506,90.39776,90.63316,113.74915,766.33756,3604.39635,1477.32295,4205.72,21.68,3207.376
43528.33333,372.05801,3915.20371,1930.08464,206.47997,131.80674,6183.57506,1051.62314,2863.58057,1732.98562,0,60.69922,0,0,99.8148,24.4,0,5.335,6.85,206.47997,131.80674,121.70388,121.99779,128.35634,781.99576,3862.30879,1513.58502,4213.139,22.78,3207.376
43528.35417,422.13615,3971.59767,2108.9838,220.83955,133.93282,6435.35384,1064.92883,2906.66884,1890.04431,0,79.7477,0,0,101.35679,24.5,0,6.485,6.85,220.83955,133.93282,138.48733,138.35016,145.29866,824.28758,4060.79674,1523.24342,4213.139,22.78,3207.376
43528.375,422.50262,3934.96392,2275.61748,233.95155,151.02704,6595.55999,1064.09875,2870.86517,2056.28438,0,80.38184,0,0,101.08626,24.3,0,6.715,6.85,233.95155,151.02704,138.35173,138.62897,145.52192,841.01768,4189.94494,1516.19793,3907.867,23.23,3207.376
43528.39583,437.96594,4044.93096,2308.89348,240.17506,144.58927,6738.58877,1065.21434,2979.71662,2089.90495,0,79.97601,0,0,101.40252,24.2,0,6.81,6.6,240.17506,144.58927,137.53508,138.82145,161.60941,871.71874,4293.87258,1519.16228,3907.867,23.23,3207.376
43528.41667,442.57195,4051.59405,2364.74408,243.5396,152.34603,6812.22376,1061.5446,2990.04945,2146.09654,0,79.69052,0,0,101.44202,24.1,0,6.815,6.6,243.5396,152.34603,137.24606,138.47956,166.84633,853.04254,4390.13995,1513.458,3620.967,23.8,3207.376
43528.4375,442.20136,3998.81351,2491.71511,245.99066,159.72985,6896.24913,1058.60822,2940.20529,2273.04405,0,79.50959,0,0,101.75147,24,0,6.81,6.6,245.99066,159.72985,137.08477,138.04114,167.07545,864.69969,4436.94081,1534.38835,3620.967,23.8,3207.376
43528.45833,443.44355,3964.33927,2591.14179,247.7124,184.60547,6987.79893,1081.24861,2883.09066,2372.69898,0,79.25141,0,0,102.1814,23.6,0,6.81,6.6,247.7124,184.60547,137.83172,138.48345,167.12838,902.31198,4493.93596,1520.66025,3561.02,24.78,3207.376
43528.47917,442.09294,3807.42169,2623.60261,248.44957,204.14782,6883.62169,1066.45158,2740.97011,2405.62105,0,79.34386,0,0,101.7277,23.5,0,6.81,6.6,248.44957,204.14782,136.78327,137.72019,167.58948,898.08298,4412.28318,1501.56752,3561.02,24.78,3207.376
43528.5,440.59976,3796.34672,2609.05383,248.29227,233.05592,6886.74874,1061.59593,2734.75079,2391.28379,0,78.72779,0,0,102.12725,23.5,0,6.815,6.6,248.29227,233.05592,136.96884,137.39078,166.24014,889.68503,4435.278,1488.44701,3638.516,25.4,3207.376
43528.52083,442.20817,3764.90005,2543.66732,248.6884,245.19247,6802.44824,1056.70191,2708.19814,2322.43352,0,78.65035,0,0,101.83188,23.5,0,10.65157,6.6,248.6884,245.19247,137.36831,138.13847,166.70139,854.70615,4408.3193,1464.84224,3638.516,25.4,3207.376
43528.54167,440.599,3865.73225,2453.82786,243.5827,256.88607,6820.02888,1049.47497,2816.25728,2230.71001,0,77.14815,0,0,101.48917,24,0,13.88053,6.6,243.5827,256.88607,137.12814,137.78802,165.68284,873.302,4401.3871,1469.48548,3691.75,24.7,3207.376
43528.5625,425.84719,3974.04446,2340.11207,242.48246,280.06258,6836.70157,1049.61692,2924.42754,2131.8561,0,60.73719,0,0,100.96669,23.6,0,16.35209,6.6,242.48246,280.06258,136.66025,138.31661,150.87033,865.94669,4399.95456,1497.31908,3691.75,24.7,3207.376
43528.58333,424.80439,3905.03876,2433.67473,227.72917,293.06467,6859.50733,1048.21352,2856.82524,2202.50417,0,80.86877,0,0,100.11077,24.1,0,19.49102,6.6,227.72917,293.06467,138.47316,139.83992,146.49131,876.19022,4408.00451,1505.54387,3844.268,24.3,3207.376
43528.60417,419.17574,4005.5722,2433.27087,220.73065,309.34143,6968.91515,1049.28516,2956.28704,2200.24367,0,80.92437,0,0,101.90009,24,0,19.60274,6.6,220.73065,309.34143,137.41625,138.2913,143.46819,909.7061,4448.07492,1542.32195,3844.268,24.3,3207.376
43528.625,418.78346,3898.15672,2407.96944,207.71981,311.40868,6825.25465,1040.16134,2857.99538,2179.04493,0,81.40116,0,0,100.67672,23.9,0,16.34663,6.6,207.71981,311.40868,136.96419,138.08591,143.73336,876.73866,4355.69747,1526.0628,3887.845,24.85,3207.376
43528.64583,419.42498,3968.3423,2456.82655,125.52857,309.06931,6859.76673,1037.00353,2931.33877,2229.49364,0,81.59523,0,0,99.00935,23.9,0,16.22833,6.6,125.52857,309.06931,136.90205,137.75116,144.77177,909.30697,4339.19572,1545.0577,3887.845,24.85,3207.376
43528.66667,419.33729,4077.01175,2460.67404,104.97572,301.11879,6943.7803,1055.95747,3021.05428,2228.03357,0,81.86194,0,0,101.71926,23.9,0,18.55927,6.6,104.97572,301.11879,136.43669,137.94283,144.95777,901.56934,4419.05642,1567.10357,3878.777,24.75,3207.376
43528.6875,422.92125,3989.9211,2439.3131,88.33335,303.92161,6821.48916,1068.40979,2921.51131,2205.42682,0,81.93869,0,0,102.26149,23.8,0,19.0861,6.8,88.33335,303.92161,138.12752,139.05781,145.73592,849.88424,4362.18648,1549.50215,3878.777,24.75,3207.376
43528.70833,421.34394,4027.96885,2451.71195,38.41512,296.69833,6814.79425,1053.37958,2974.58927,2218.18098,0,81.95328,0,0,101.93441,24,0,19.04328,6.6,38.41512,296.69833,137.48261,138.22692,145.63441,863.94571,4314.33828,1580.87008,3884.783,24.43,3207.376
43528.72917,424.44092,3793.6171,2365.23463,4.92317,304.34421,6468.11911,1058.34702,2735.27008,2137.96348,0,81.97688,0,0,101.44864,24.1,0,13.14563,6.6,4.92317,304.34421,139.11778,140.08372,145.23942,799.30652,4022.63358,1590.86252,3884.783,24.43,3207.376
43528.75,423.8805,3943.67651,2373.27211,0.02,305.60188,6622.5705,1063.90178,2879.77473,2144.89395,0,82.03164,0,0,101.98077,23.9,0,13.86575,6.6,0.02,305.60188,138.56567,139.5455,145.76933,825.4129,4091.37694,1647.07322,3871.592,23.13,3207.376
43528.77083,439.21897,4080.33799,2572.13127,0,303.05795,6955.52721,1065.2219,3015.11609,2340.8181,0,82.07198,0,0,101.63384,23.7,0,17.30735,6.6,0,303.05795,138.56108,139.46941,161.18848,958.14751,4285.61559,1653.32144,3871.592,23.13,3207.376
43528.79167,445.68854,3967.77216,2645.42135,0,284.89948,6898.09299,1049.67243,2918.09973,2413.29466,0,82.05787,0,0,101.90663,23.9,0,17.16219,7.1,0,284.89948,138.4318,139.61133,167.64541,944.97876,4269.94103,1632.13421,3802.694,23.25,3207.376
43528.8125,446.38161,3980.28005,2640.37795,0,269.84852,6890.50652,1069.04497,2911.23508,2409.50117,0,82.04227,0,0,101.07901,23.9,0,16.6555,7.2,0,269.84852,138.77936,139.59466,168.00759,949.2537,4245.52448,1640.81409,3802.694,23.25,3207.376
43528.83333,446.97458,3965.5135,2640.3785,0,255.44882,6861.34082,1064.55567,2900.95783,2408.81224,0,82.13158,0,0,101.4703,23.8,0,16.36438,7.8,0,255.44882,138.75497,140.06392,168.15569,943.36559,4231.78871,1631.83645,3731.558,23.05,3207.376
43528.85417,447.16269,3944.40395,2639.61554,0,227.87453,6811.89402,1060.05725,2884.3467,2404.67884,0,82.2097,0,0,101.6537,23.9,0,18.9733,8.2,0,227.87453,138.79503,139.8123,168.55536,932.59995,4195.24444,1635.90086,3731.558,23.05,3207.376
43528.875,440.02311,3957.88681,2522.99584,0,220.4142,6701.29685,1064.76485,2893.12196,2286.78083,0,82.34126,0,0,101.95149,23.9,0,19.82226,8.2,0,220.4142,138.95428,139.99683,161.072,906.2013,4143.12748,1607.16197,3660.069,23.05,3207.376
43528.89583,425.55672,4001.50089,2385.74284,0,229.19034,6616.43407,1065.2079,2936.29299,2148.76462,0,82.36491,0,0,102.30513,23.7,0,20.40818,8.2,0,229.19034,139.10886,139.94822,146.49964,889.11528,4073.78935,1613.39948,3660.069,23.05,3207.376
43528.91667,425.45914,3950.16807,2244.74625,0,232.30138,6427.2157,1064.75886,2885.40921,2006.69229,0,82.42836,0,0,102.55973,23.9,0,20.96587,8.2,0,232.30138,139.21084,140.27894,145.96936,853.20036,3950.82429,1581.27194,3727.789,22.8,3207.376
43528.9375,422.0775,3881.80369,2092.64829,0,206.34792,6180.7999,1061.71952,2820.08417,1858.49631,0,82.45413,0,0,98.73868,23.8,0,20.95917,8.2,0,206.34792,138.08975,141.10277,142.88498,801.52812,3820.56149,1526.14057,3727.789,22.8,3207.376
43528.95833,293.09943,4108.00955,1896.77833,0,170.55104,6175.33892,1061.79238,3046.21717,1682.05574,0,60.916,0,0,102.33645,23.6,0,19.67014,8.2,0,170.55104,90.64536,91.00727,111.4468,830.6446,3792.82875,1536.76802,3859.226,23.45,3207.376
43528.97917,293.62825,4070.32138,1814.9895,0,154.67389,6039.98477,1064.8109,3005.51048,1671.48761,0,60.73215,0,0,31.72266,23.4,0,19.44708,8.2,0,154.67389,90.00378,90.01127,113.6132,802.69223,3696.73247,1527.861,3859.226,23.45,3207.376
43529,295.57866,4012.04773,1694.11975,0,139.5012,5845.66868,1037.51576,2974.53197,1594.62922,0,60.69553,0,0,1.2,23.4,0,5.995,8.2,0,147.74488,90.61294,90.71138,114.25434,778.27294,3570.90328,1496.49246,4084.058,23.08,2903.376
43529.02083,295.43551,4034.44563,1581.47376,0,126.64432,5742.56371,1078.62941,2955.81622,1481.84387,0,60.69989,0,0,1.2,23.7,0,5.83,8.2,0,132.39069,90.57302,90.68097,114.18152,748.55466,3517.56672,1476.44233,4084.058,23.08,2903.376
